DRG_Code,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
313, CHEST PAIN,250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,200 HWY 30 WEST,NEW ALBANY,MS,38652,MS - Tupelo,16,"12,229.68","3,346.00","2,294.75"
313, CHEST PAIN,250007,BILOXI REGIONAL MEDICAL CENTER,PO BOX 128/150 REYNOIR STREET,BILOXI,MS,39533,MS - Gulfport,33,"25,189.75","3,454.03","2,325.90"
313, CHEST PAIN,250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,MS,38834,TN - Memphis,37,"19,257.27","3,156.56","2,216.78"
313, CHEST PAIN,250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH ST-P O BOX 1810,GULFPORT,MS,39502,MS - Gulfport,92,"24,690.09","3,436.02","2,480.21"
313, CHEST PAIN,250025,GILMORE MEMORIAL HOSPITAL,1105 EARL FRYE BLVD,AMORY,MS,38821,MS - Tupelo,22,"9,118.54","2,968.45","1,764.04"
313, CHEST PAIN,250031,RIVER REGION HEALTH SYSTEM,2100 HWY 61 N,VICKSBURG,MS,39183,MS - Jackson,75,"27,010.37","3,613.40","2,505.76"
313, CHEST PAIN,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,2301 SOUTH LAMAR,OXFORD,MS,38655,MS - Oxford,12,"14,480.66","3,280.08","2,263.75"
313, CHEST PAIN,250036,GEORGE COUNTY HOSPITAL,859 WINTER STREET,LUCEDALE,MS,39452,AL - Mobile,17,"6,967.11","3,344.41","2,750.76"
313, CHEST PAIN,250038,MADISON RIVER OAKS MEDICAL CENTER,161 RIVER OAKS DRIVE,CANTON,MS,39046,MS - Jackson,14,"13,242.14","3,559.00","2,597.85"
313, CHEST PAIN,250040,SINGING RIVER HOSPITAL,2809 DENNY AV,PASCAGOULA,MS,39581,AL - Mobile,102,"19,210.00","3,156.05","2,234.37"
313, CHEST PAIN,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614,TN - Memphis,85,"16,703.42","4,130.02","3,151.32"
313, CHEST PAIN,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,39216,MS - Jackson,69,"13,443.07","3,068.60","2,204.55"
313, CHEST PAIN,250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,MS,39440,MS - Hattiesburg,38,"7,878.26","3,137.26","2,169.78"
313, CHEST PAIN,250059,MONTFORT JONES MEMORIAL HOSPITAL,220 HWY 12 WEST,KOSCIUSKO,MS,39090,MS - Jackson,19,"7,075.52","3,239.57","2,352.63"
313, CHEST PAIN,250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,MERIDIAN,MS,39301,MS - Meridian,14,"15,710.28","3,376.14","2,489.00"
313, CHEST PAIN,250072,CENTRAL MISSISSIPPI MEDICAL CENTER,1850 CHADWICK DR,JACKSON,MS,39204,MS - Jackson,23,"36,355.34","3,395.08","2,589.26"
313, CHEST PAIN,250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,WAYNESBORO,MS,39367,MS - Hattiesburg,15,"6,233.46","3,192.00","2,523.46"
313, CHEST PAIN,250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,39404,MS - Hattiesburg,84,"11,435.73","3,469.21","2,495.55"
313, CHEST PAIN,250082,DELTA REGIONAL MEDICAL CENTER,1400 E UNION ST,GREENVILLE,MS,38704,TN - Memphis,38,"16,642.42","3,538.68","2,551.26"
313, CHEST PAIN,250084,NATCHEZ REGIONAL MEDICAL CENTER,52 SEARGENT PRENTISS DRIVE,NATCHEZ,MS,39120,MS - Jackson,22,"24,205.90","2,917.00","2,052.45"
313, CHEST PAIN,250093,BOLIVAR MEDICAL CENTER,HWY 8 E,CLEVELAND,MS,38732,TN - Memphis,17,"12,124.52","2,917.00","1,921.94"
313, CHEST PAIN,250094,WESLEY MEDICAL CENTER,5001 W HARDY ST,HATTIESBURG,MS,39402,MS - Hattiesburg,29,"25,473.68","3,260.65","2,255.68"
313, CHEST PAIN,250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,BRANDON,MS,39042,MS - Jackson,38,"28,634.21","2,993.86","2,019.05"
313, CHEST PAIN,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,MS,39649,MS - Jackson,42,"8,060.07","3,422.90","2,536.52"
313, CHEST PAIN,250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD / PO BOX 1410,GREENWOOD,MS,38930,MS - Jackson,42,"12,126.85","3,597.07","2,791.54"
313, CHEST PAIN,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,MS - Jackson,40,"16,298.80","2,871.37","1,853.75"
313, CHEST PAIN,250104,ANDERSON REGIONAL MEDICAL CENTER,2124 14 ST,MERIDIAN,MS,39301,MS - Meridian,11,"13,234.00","3,096.09","2,114.54"
313, CHEST PAIN,250117,HIGHLAND COMMUNITY  HOSPITAL,801 GOODYEAR BLVD,PICAYUNE,MS,39466,LA - Slidell,13,"12,062.69","3,459.84","2,297.84"
313, CHEST PAIN,250122,NATCHEZ COMMUNITY HOSPITAL/SWING BED,129 JEFFERSON DAVIS BLVD BOX 1203,NATCHEZ,MS,39120,MS - Jackson,62,"23,708.79","3,217.48","2,048.56"
313, CHEST PAIN,250123,GARDEN PARK MEDICAL CENTER,15200 COMMUNITY ROAD,GULFPORT,MS,39501,MS - Gulfport,14,"23,630.92","3,186.28","2,539.42"
313, CHEST PAIN,250138,RIVER OAKS HOSPITAL,1030 RIVER OAKS BLVD,JACKSON,MS,39208,MS - Jackson,13,"32,637.30","3,458.61","2,179.46"
313, CHEST PAIN,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST DR,SOUTHAVEN,MS,38671,TN - Memphis,104,"13,556.20","3,433.49","2,506.30"
313, CHEST PAIN,250162,HANCOCK MEDICAL CENTER,149 DRINKWATER BLVD,BAY SAINT LOUIS,MS,39521,LA - Slidell,15,"17,239.00","3,593.00","2,695.93"
313, CHEST PAIN,260001,ST JOHN'S REGIONAL MEDICAL CENTER,2817 ST JOHNS BLVD,JOPLIN,MO,64801,MO - Joplin,51,"19,049.07","3,194.41","2,178.84"
313, CHEST PAIN,260005,SSM ST JOSEPH HEALTH CENTER,300 1ST CAPITOL DR,SAINT CHARLES,MO,63301,MO - St. Louis,79,"13,180.12","3,278.27","2,305.00"
313, CHEST PAIN,260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON STREET,SAINT JOSEPH,MO,64506,MO - Kansas City,157,"11,980.00","4,375.80","3,048.43"
313, CHEST PAIN,260009,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,MO,65302,MO - Columbia,28,"14,085.42","3,115.21","1,935.17"
313, CHEST PAIN,260011,ST MARYS HEALTH CENTER,100 ST MARYS MEDICAL PLAZA,JEFFERSON CITY,MO,65101,MO - Columbia,89,"13,990.02","2,860.59","1,869.23"
313, CHEST PAIN,260015,TWIN RIVERS REGIONAL MEDICAL CENTER,1301 FIRST ST,KENNETT,MO,63857,AR - Jonesboro,13,"16,556.76","3,083.00","2,647.61"
313, CHEST PAIN,260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,65401,MO - St. Louis,55,"16,518.92","4,099.25","3,002.90"
313, CHEST PAIN,260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,MO - St. Louis,77,"17,485.24","3,329.49","2,368.36"
313, CHEST PAIN,260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,MO - Columbia,17,"15,866.70","4,128.52","3,026.52"
313, CHEST PAIN,260023,JEFFERSON REGIONAL MEDICAL CENTER,HWY 61 SOUTH,CRYSTAL CITY,MO,63019,MO - St. Louis,48,"7,821.14","3,031.00","2,188.00"
313, CHEST PAIN,260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MO - Columbia,16,"12,896.93","3,627.43","2,572.18"
313, CHEST PAIN,260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,MO - Kansas City,31,"35,835.83","3,844.80","2,561.64"
313, CHEST PAIN,260032,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,63110,MO - St. Louis,271,"12,084.09","4,165.11","3,229.76"
313, CHEST PAIN,260040,COX MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,MO - Springfield,49,"13,245.42","3,349.48","2,414.14"
313, CHEST PAIN,260047,CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,JEFFERSON CITY,MO,65102,MO - Columbia,67,"11,757.95","3,544.29","2,417.83"
313, CHEST PAIN,260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108,MO - Kansas City,76,"8,188.07","5,538.88","4,825.96"
313, CHEST PAIN,260062,ST LUKES NORTHLAND HOSPITAL,5830 N W BARRY ROAD,KANSAS CITY,MO,64154,MO - Kansas City,39,"16,400.38","3,292.30","2,516.82"
313, CHEST PAIN,260064,AUDRAIN MEDICAL CENTER,620 E MONROE,MEXICO,MO,65265,MO - Columbia,16,"8,984.31","3,342.00","2,636.50"
313, CHEST PAIN,260065,ST JOHN'S REGIONAL HEALTH CENTER,1235 E CHEROKEE,SPRINGFIELD,MO,65804,MO - Springfield,44,"13,806.79","3,133.00","2,338.36"
313, CHEST PAIN,260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,MO,65201,MO - Columbia,67,"11,197.46","2,743.79","1,790.10"
313, CHEST PAIN,260077,ST ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,MO - St. Louis,84,"10,478.64","2,928.90","1,962.77"
313, CHEST PAIN,260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,MO - St. Louis,55,"10,903.92","2,886.10","1,979.52"
313, CHEST PAIN,260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,MO - Kansas City,51,"12,671.92","2,910.52","2,043.82"
313, CHEST PAIN,260091,SSM ST MARYS HEALTH CENTER,6420 CLAYTON RD,RICHMOND HEIGHT,MO,63117,MO - St. Louis,114,"14,501.64","4,273.12","3,355.92"
313, CHEST PAIN,260094,SKAGGS REGIONAL MEDICAL CENTER,PO BOX 650 BUS HWY 65 & SKAGGS RD,BRANSON,MO,65616,MO - Springfield,63,"11,989.49","3,119.09","2,111.15"
313, CHEST PAIN,260095,"CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC",19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,MO - Kansas City,58,"27,848.37","3,648.10","2,250.93"
313, CHEST PAIN,260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CI,MO,64116,MO - Kansas City,158,"15,155.38","3,021.51","2,068.93"
313, CHEST PAIN,260104,SSM DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,MO - St. Louis,162,"15,874.66","3,399.17","2,439.46"
313, CHEST PAIN,260105,ST LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,MO,63110,MO - St. Louis,32,"15,808.84","5,213.96","4,424.53"
313, CHEST PAIN,260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTR,MO,63131,MO - St. Louis,84,"12,003.92","3,184.50","1,926.76"
313, CHEST PAIN,260110,SOUTHEAST MISSOURI HOSPITAL,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,MO - Cape Girardeau,63,"21,742.00","3,613.98","2,177.38"
313, CHEST PAIN,260113,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,63801,MO - Cape Girardeau,39,"14,972.74","3,644.00","2,749.94"
313, CHEST PAIN,260116,MINERAL AREA REGIONAL MEDICAL CENTER,1212 WEBER RD,FARMINGTON,MO,63640,MO - St. Louis,34,"8,917.73","3,241.17","2,415.41"
313, CHEST PAIN,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,2620 N WESTWOOD BLVD,POPLAR BLUFF,MO,63901,MO - St. Louis,93,"20,664.16","3,585.59","2,596.00"
313, CHEST PAIN,260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,1102 WEST 32ND STREET,JOPLIN,MO,64804,MO - Joplin,126,"12,310.71","3,327.08","2,420.50"
313, CHEST PAIN,260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,MO - Kansas City,135,"20,523.22","3,909.51","2,837.51"
313, CHEST PAIN,260141,UNIVERSITY OF MISSOURI HEALTH CARE,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",COLUMBIA,MO,65201,MO - Columbia,35,"11,778.65","4,091.45","3,145.45"
313, CHEST PAIN,260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,MO - St. Louis,32,"7,479.78","3,032.00","2,294.12"
313, CHEST PAIN,260176,DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,63122,MO - St. Louis,48,"24,695.60","3,246.33","2,426.25"
313, CHEST PAIN,260177,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,64069,MO - Kansas City,117,"12,707.86","3,003.86","2,046.92"
313, CHEST PAIN,260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,MO - St. Louis,108,"12,011.67","3,433.69","2,045.37"
313, CHEST PAIN,260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,MO - St. Louis,133,"11,696.34","3,322.25","2,178.31"
313, CHEST PAIN,260183,ST FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,MO - Cape Girardeau,36,"20,520.69","3,676.66","2,161.69"
313, CHEST PAIN,260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,MO - Columbia,39,"11,832.25","3,840.64","2,887.71"
313, CHEST PAIN,260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,MO - Kansas City,16,"35,028.06","2,977.00","1,994.50"
313, CHEST PAIN,260191,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,MO - St. Louis,64,"11,575.09","3,514.17","1,914.28"
313, CHEST PAIN,260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,MO - Kansas City,25,"15,935.76","3,029.52","2,066.32"
313, CHEST PAIN,260200,SSM ST JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE SAINT LOUI,MO,63367,MO - St. Louis,71,"13,575.00","3,063.67","2,051.63"
313, CHEST PAIN,260210,ST ALEXIUS HOSPITAL,3933 S BROADWAY,SAINT LOUIS,MO,63118,MO - St. Louis,15,"22,406.33","3,488.53","2,660.53"
313, CHEST PAIN,260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,MO - Kansas City,62,"19,220.56","3,049.87","2,123.25"
313, CHEST PAIN,270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,MT - Billings,27,"8,788.96","3,514.03","2,469.77"
313, CHEST PAIN,270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,MT - Great Falls,39,"10,767.89","3,714.38","2,506.87"
313, CHEST PAIN,270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,MT - Missoula,19,"11,832.68","4,257.47","2,794.63"
313, CHEST PAIN,270051,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,59901,MT - Missoula,12,"9,333.75","3,802.66","2,201.50"
313, CHEST PAIN,280003,BRYANLGH MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,32,"17,089.50","4,110.78","2,320.00"
313, CHEST PAIN,280009,GOOD SAMARITAN HOSPITAL,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,NE,68848,NE - Omaha,58,"13,257.37","4,256.27","2,802.58"
313, CHEST PAIN,280013,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,NE - Omaha,70,"13,610.18","4,309.24","3,141.11"
313, CHEST PAIN,280020,SAINT ELIZABETH REGIONAL MEDICAL CENTER,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,57,"13,683.42","3,339.71","2,422.43"
313, CHEST PAIN,280023,ST FRANCIS MEDICAL CENTER,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,28,"10,918.42","3,185.00","2,062.17"
313, CHEST PAIN,280030,CREIGHTON UNIVERSITY MEDICAL CENTER - SAINT JOSEPH,601 NORTH 30TH ST,OMAHA,NE,68131,NE - Omaha,17,"30,898.11","4,992.82","3,934.94"
313, CHEST PAIN,280040,THE NEBRASKA METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,47,"13,556.25","3,584.51","1,865.19"
313, CHEST PAIN,280060,ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,36,"15,555.88","3,594.22","2,228.08"
313, CHEST PAIN,280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,69,"14,975.89","4,067.05","2,870.86"
313, CHEST PAIN,280077,FREMONT AREA MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,NE - Omaha,33,"14,545.48","7,700.69","2,239.57"
313, CHEST PAIN,280081,ALEGENT HEALTH IMMANUEL MEDICAL CENTER,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,34,"18,116.73","5,091.23","2,389.88"
313, CHEST PAIN,280105,ALEGENT HEALTH MIDLANDS HOSPITAL,11111 SOUTH 84TH ST,PAPILLION,NE,68046,NE - Omaha,12,"16,350.08","3,317.83","1,881.66"
313, CHEST PAIN,280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601,NE - Omaha,35,"9,106.25","4,606.42","3,864.37"
313, CHEST PAIN,280130,ALEGENT HEALTH LAKESIDE HOSPITAL,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,65,"13,807.90","3,315.35","1,881.72"
313, CHEST PAIN,280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,NE - Omaha,17,"13,312.58","2,868.58","1,727.29"
313, CHEST PAIN,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,166,"23,368.03","3,687.52","2,744.71"
313, CHEST PAIN,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,86,"37,279.24","4,389.56","3,447.44"
313, CHEST PAIN,290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,NV - Las Vegas,18,"28,867.22","4,322.66","3,451.55"
313, CHEST PAIN,290006,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,NV - Reno,30,"12,469.46","4,492.00","3,520.53"
313, CHEST PAIN,290007,UMC OF SOUTHERN NEVADA,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,NV - Las Vegas,59,"24,928.25","4,955.72","4,390.35"
313, CHEST PAIN,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,14,"24,104.21","3,262.92","2,259.28"
313, CHEST PAIN,290012,SAINT ROSE DOMINICAN HOSPITAL - DE LIMA,102 E LAKE MEAD DR,HENDERSON,NV,89015,NV - Las Vegas,24,"27,083.95","3,690.25","2,713.45"
313, CHEST PAIN,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,39,"18,848.00","4,148.71","3,197.43"
313, CHEST PAIN,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,100,"34,898.22","4,416.24","3,543.66"
313, CHEST PAIN,290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,NV - Las Vegas,97,"39,800.53","4,473.08","3,582.62"
313, CHEST PAIN,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,119,"32,833.22","3,718.77","2,665.38"
313, CHEST PAIN,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,89,"29,101.83","3,739.19","2,590.39"
313, CHEST PAIN,290045,SAINT ROSE DOMINICAN HOSPITAL - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,32,"26,248.53","3,487.62","2,816.93"
313, CHEST PAIN,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,NV - Las Vegas,54,"35,171.31","3,713.70","3,009.29"
313, CHEST PAIN,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET,LAS VEGAS,NV,89148,NV - Las Vegas,31,"24,458.48","3,791.00","2,794.32"
313, CHEST PAIN,290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89521,NV - Reno,15,"24,748.60","3,353.60","1,951.66"
313, CHEST PAIN,290053,SAINT ROSE DOMINICAN HOSPITAL - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,NV - Las Vegas,43,"23,610.00","3,546.37","2,294.88"
313, CHEST PAIN,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,NV - Las Vegas,42,"32,260.95","3,395.80","2,449.19"
313, CHEST PAIN,300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,3301,NH - Manchester,50,"13,125.24","3,660.88","2,717.08"
313, CHEST PAIN,300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,NH - Lebanon,53,"12,378.92","5,114.15","4,351.28"
313, CHEST PAIN,300011,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,3060,NH - Manchester,25,"11,743.16","3,649.12","2,447.32"
313, CHEST PAIN,300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,3103,NH - Manchester,33,"11,999.69","3,498.63","2,710.06"
313, CHEST PAIN,300014,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,ME - Portland,14,"12,273.85","3,705.78","2,773.92"
313, CHEST PAIN,300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,ME - Portland,44,"16,915.47","3,672.02","2,333.54"
313, CHEST PAIN,300020,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,3060,NH - Manchester,11,"11,764.54","3,541.09","2,623.63"
313, CHEST PAIN,300023,EXETER HOSPITAL INC,5 ALUMNI DRIVE,EXETER,NH,3833,NH - Manchester,42,"13,168.40","3,282.00","2,347.80"
313, CHEST PAIN,300029,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,3801,NH - Manchester,23,"15,583.52","3,573.52","2,458.78"
313, CHEST PAIN,300034,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,3102,NH - Manchester,42,"24,325.00","4,192.57","2,899.00"
313, CHEST PAIN,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,29,"53,165.58","7,476.86","5,847.24"
313, CHEST PAIN,310002,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVE,NEWARK,NJ,7112,NJ - Newark,89,"42,013.07","6,328.21","5,406.73"
313, CHEST PAIN,310003,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,7600 RIVER RD,NORTH BERGEN,NJ,7047,NJ - Hackensack,74,"24,266.18","4,710.00","3,814.37"
313, CHEST PAIN,310006,"ST MARY'S HOSPITAL, PASSAIC",350 BOULEVARD,PASSAIC,NJ,7055,NJ - Hackensack,27,"25,001.92","4,351.70","3,561.03"
313, CHEST PAIN,310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,NJ - Hackensack,101,"20,961.55","3,974.44","2,926.70"
313, CHEST PAIN,310009,CLARA MAASS MEDICAL CENTER,ONE CLARA MAAS DRIVE,BELLEVILLE,NJ,7109,NJ - Newark,109,"32,477.33","4,130.46","3,016.84"
313, CHEST PAIN,310010,UNIVERSITY MEDICAL CENTER AT PRINCETON,253 WITHERSPOON ST,PRINCETON,NJ,8540,NJ - New Brunswick,82,"22,984.92","3,771.70","2,713.69"
313, CHEST PAIN,310011,CAPE REGIONAL MEDICAL CENTER INC,TWO STONE HARBOR BLVD,CAPE MAY COURT,NJ,8210,NJ - Camden,43,"11,868.88","3,540.09","2,345.02"
313, CHEST PAIN,310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,181,"16,738.46","3,883.32","2,707.62"
313, CHEST PAIN,310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NJ - Camden,29,"39,528.62","5,610.48","4,872.13"
313, CHEST PAIN,310015,MORRISTOWN MEMORIAL HOSPITAL,100 MADISON AVE,MORRISTOWN,NJ,7962,NJ - Morristown,80,"24,841.06","4,437.75","3,557.92"
313, CHEST PAIN,310016,CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,7306,NJ - Newark,55,"43,012.10","4,789.30","3,875.69"
313, CHEST PAIN,310017,CHILTON HOSPITAL,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,NJ - Paterson,27,"33,530.29","3,674.77","2,716.40"
313, CHEST PAIN,310019,ST JOSEPH'S REGIONAL MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,7503,NJ - Paterson,194,"32,358.57","5,173.27","4,197.69"
313, CHEST PAIN,310021,ST FRANCIS MEDICAL CENTER,601 HAMILTON AVE,TRENTON,NJ,8629,PA - Philadelphia,55,"42,709.30","4,451.92","3,648.47"
313, CHEST PAIN,310022,VIRTUA WEST JERSEY HOSPITALS BERLIN,WHITEHORSE PIKE AND TOWNSEND AVENUE,BERLIN,NJ,8009,NJ - Camden,159,"36,054.61","3,766.27","2,599.38"
