ZIP,City/Location Name,STATE,Zip Code Designation
79059,Miami,TX,HPSA
78056,Mico,TX,Low Income Area/HPSA
77458,Midfield,TX,Low Income Area
79755,Midkiff,TX,HPSA
79701,Midland,TX,Low Income Area
79703,Midland,TX,Low Income Area
79706,Midland,TX,Low Income Area
75852,Midway,TX,Low Income Area/HPSA
75959,Milam,TX,Low Income Area/HPSA
76556,Milano,TX,Low Income Area/HPSA
76861,Miles,TX,HPSA
76670,Milford,TX,Low Income Area/HPSA
76862,Millersview,TX,Low Income Area
76066,Millsap,TX,HPSA
75773,Mineola,TX,Low Income Area
76067,Mineral Wells,TX,Low Income Area/HPSA
76463,Mingus,TX,HPSA
78369,Mirando City,TX,Low Income Area/HPSA
78572,Mission,TX,Low Income Area
78573,Mission,TX,Low Income Area
78574,Mission,TX,Low Income Area
77489,Missouri City,TX,Low Income Area
79061,Mobeetie,TX,Low Income Area
79756,Monahans,TX,Low Income Area/HPSA
76251,Montague,TX,Low Income Area
75853,Montalba,TX,Low Income Area/HPSA
77356,Montgomery,TX,HPSA
76557,Moody,TX,Low Income Area/HPSA
78057,Moore,TX,Low Income Area/HPSA
76464,Moran,TX,Low Income Area/HPSA
76671,Morgan,TX,Low Income Area/HPSA
79062,Morse,TX,Low Income Area/HPSA
79346,Morton,TX,Low Income Area
75960,Moscow,TX,Low Income Area/HPSA
77975,Moulton,TX,Low Income Area
76673,Mount Calm,TX,Low Income Area/HPSA
75681,Mount Enterprise,TX,Low Income Area/HPSA
75455,Mount Pleasant,TX,Low Income Area/HPSA
75457,Mount Vernon,TX,Low Income Area/HPSA
78058,Mountain Home,TX,Low Income Area
78949,Muldoon,TX,Low Income Area/HPSA
79347,Muleshoe,TX,Low Income Area/HPSA
76864,Mullin,TX,Low Income Area/HPSA
76371,Munday,TX,Low Income Area/HPSA
75778,Murchison,TX,Low Income Area/HPSA
75961,Nacogdoches,TX,Low Income Area/HPSA
75962,Nacogdoches,TX,Low Income Area/HPSA
75964,Nacogdoches,TX,Low Income Area/HPSA
75965,Nacogdoches,TX,Low Income Area/HPSA
75568,Naples,TX,Low Income Area/HPSA
75569,Nash,TX,Low Income Area
78059,Natalia,TX,Low Income Area/HPSA
76127,Naval Air Station JRB,TX,Low Income Area
77868,Navasota,TX,Low Income Area/HPSA
79063,Nazareth,TX,Low Income Area/HPSA
77461,Needville,TX,Low Income Area
75570,New Boston,TX,Low Income Area
78130,New Braunfels,TX,Low Income Area/HPSA
78132,New Braunfels,TX,HPSA
78132,New Braunfels,TX,HPSA
77357,New Caney,TX,Low Income Area/HPSA
78950,New Ulm,TX,HPSA
78950,New Ulm,TX,HPSA
78950,New Ulm,TX,HPSA
77358,New Waverly,TX,Low Income Area/HPSA
76071,Newark,TX,Low Income Area/HPSA
76372,Newcastle,TX,HPSA
76372,Newcastle,TX,HPSA
75966,Newton,TX,Low Income Area/HPSA
78140,Nixon,TX,Low Income Area/HPSA
76255,Nocona,TX,Low Income Area
79537,Nolan,TX,HPSA
76559,Nolanville,TX,Low Income Area
78141,Nordheim,TX,Low Income Area
77871,Normangee,TX,Low Income Area/HPSA
77872,North Zulch,TX,Low Income Area/HPSA
76865,Norton,TX,Low Income Area/HPSA
79538,Novice,TX,Low Income Area/HPSA
79539,O Brien,TX,Low Income Area/HPSA
77359,Oakhurst,TX,HPSA
75855,Oakwood,TX,Low Income Area/HPSA
79247,Odell,TX,Low Income Area/HPSA
78370,Odem,TX,Low Income Area
79761,Odessa,TX,Low Income Area
79762,Odessa,TX,Low Income Area
79763,Odessa,TX,Low Income Area
79764,Odessa,TX,Low Income Area
79766,Odessa,TX,Low Income Area
79351,Odonnell,TX,Low Income Area/HPSA
76561,Oglesby,TX,HPSA
76373,Oklaunion,TX,Low Income Area/HPSA
79540,Old Glory,TX,Low Income Area/HPSA
78575,Olmito,TX,Low Income Area
76374,Olney,TX,Low Income Area/HPSA
79064,Olton,TX,Low Income Area/HPSA
75571,Omaha,TX,Low Income Area/HPSA
77360,Onalaska,TX,Low Income Area/HPSA
77630,Orange,TX,Low Income Area/HPSA
77632,Orange,TX,HPSA
77632,Orange,TX,HPSA
78372,Orange Grove,TX,Low Income Area/HPSA
75683,Ore City,TX,Low Income Area/HPSA
75684,Overton,TX,Low Income Area/HPSA
76943,Ozona,TX,Low Income Area/HPSA
79248,Paducah,TX,Low Income Area/HPSA
78659,Paige,TX,Low Income Area/HPSA
76866,Paint Rock,TX,Low Income Area
77465,Palacios,TX,Low Income Area
75801,Palestine,TX,Low Income Area/HPSA
75803,Palestine,TX,Low Income Area/HPSA
75152,Palmer,TX,Low Income Area
76484,Palo Pinto,TX,HPSA
79065,Pampa,TX,Low Income Area/HPSA
79068,Panhandle,TX,HPSA
76073,Paradise,TX,HPSA
75460,Paris,TX,Low Income Area
77502,Pasadena,TX,Low Income Area/HPSA
77506,Pasadena,TX,Low Income Area/HPSA
77503,Pasadena,TX,Low Income Area
77504,Pasadena,TX,Low Income Area
75468,Pattonville,TX,Low Income Area
78061,Pearsall,TX,Low Income Area/HPSA
75469,Pecan Gap,TX,Low Income Area/HPSA
79772,Pecos,TX,Low Income Area/HPSA
76676,Penelope,TX,Low Income Area/HPSA
78576,Penitas,TX,Low Income Area
75856,Pennington,TX,Low Income Area/HPSA
79353,Pep,TX,Low Income Area
76486,Perrin,TX,Low Income Area/HPSA
79070,Perryton,TX,Low Income Area
79250,Petersburg,TX,Low Income Area
76377,Petrolia,TX,Low Income Area/HPSA
75470,Petty,TX,Low Income Area
78577,Pharr,TX,Low Income Area
75471,Pickton,TX,Low Income Area
76258,Pilot Point,TX,HPSA
77362,Pinehurst,TX,Low Income Area
75968,Pineland,TX,Low Income Area/HPSA
75686,Pittsburg,TX,Low Income Area/HPSA
79355,Plains,TX,Low Income Area/HPSA
79072,Plainview,TX,Low Income Area
75074,Plano,TX,Low Income Area
77363,Plantersville,TX,Low Income Area/HPSA
78064,Pleasanton,TX,Low Income Area/HPSA
77468,Pledger,TX,Low Income Area
75472,Point,TX,Low Income Area/HPSA
77364,Pointblank,TX,HPSA
75969,Pollok,TX,Low Income Area/HPSA
76259,Ponder,TX,HPSA
76869,Pontotoc,TX,HPSA
76487,Poolville,TX,HPSA
76487,Poolville,TX,HPSA
78373,Port Aransas,TX,Low Income Area
77640,Port Arthur,TX,Low Income Area
77642,Port Arthur,TX,Low Income Area
77650,Port Bolivar,TX,Low Income Area/HPSA
78578,Port Isabel,TX,Low Income Area
77979,Port Lavaca,TX,Low Income Area
78598,Port Mansfield,TX,Low Income Area/HPSA
77365,Porter,TX,Low Income Area/HPSA
79356,Post,TX,Low Income Area/HPSA
78065,Poteet,TX,Low Income Area/HPSA
78147,Poth,TX,HPSA
75076,Pottsboro,TX,Low Income Area/HPSA
75473,Powderly,TX,Low Income Area
75153,Powell,TX,Low Income Area/HPSA
76678,Prairie Hill,TX,Low Income Area
78375,Premont,TX,Low Income Area/HPSA
75687,Price,TX,Low Income Area
76870,Priddy,TX,Low Income Area/HPSA
75407,Princeton,TX,Low Income Area
76679,Purdon,TX,Low Income Area/HPSA
76566,Purmela,TX,HPSA
79777,Pyote,TX,Low Income Area/HPSA
79251,Quail,TX,Low Income Area/HPSA
79252,Quanah,TX,Low Income Area
75572,Queen City,TX,Low Income Area/HPSA
78877,Quemado,TX,Low Income Area/HPSA
75474,Quinlan,TX,Low Income Area/HPSA
79255,Quitaque,TX,Low Income Area/HPSA
75783,Quitman,TX,Low Income Area
79357,Ralls,TX,Low Income Area/HPSA
76470,Ranger,TX,Low Income Area/HPSA
79366,Ransom Canyon,TX,Low Income Area
75476,Ravenna,TX,HPSA
78580,Raymondville,TX,Low Income Area/HPSA
76680,Reagan,TX,Low Income Area/HPSA
78376,Realitos,TX,Low Income Area/HPSA
78662,Red Rock,TX,Low Income Area/HPSA
78377,Refugio,TX,Low Income Area/HPSA
75784,Reklaw,TX,Low Income Area
76078,Rhome,TX,Low Income Area/HPSA
75155,Rice,TX,Low Income Area/HPSA
77873,Richards,TX,Low Income Area/HPSA
75080,Richardson,TX,Low Income Area
76681,Richland,TX,Low Income Area/HPSA
76871,Richland Springs,TX,Low Income Area/HPSA
77469,Richmond,TX,Low Income Area
76682,Riesel,TX,Low Income Area/HPSA
76261,Ringgold,TX,Low Income Area
78879,Rio Frio,TX,Low Income Area/HPSA
78582,Rio Grande City,TX,Low Income Area/HPSA
78583,Rio Hondo,TX,Low Income Area
78066,Rio Medina,TX,Low Income Area/HPSA
76093,Rio Vista,TX,HPSA
76471,Rising Star,TX,Low Income Area/HPSA
78379,Riviera,TX,Low Income Area
79256,Roaring Springs,TX,Low Income Area/HPSA
76945,Robert Lee,TX,Low Income Area/HPSA
78380,Robstown,TX,Low Income Area/HPSA
79543,Roby,TX,Low Income Area/HPSA
76872,Rochelle,TX,HPSA
76872,Rochelle,TX,HPSA
79544,Rochester,TX,Low Income Area/HPSA
76567,Rockdale,TX,Low Income Area/HPSA
78382,Rockport,TX,Low Income Area/HPSA
78880,Rocksprings,TX,Low Income Area/HPSA
76873,Rockwood,TX,Low Income Area/HPSA
78584,Roma,TX,Low Income Area/HPSA
76874,Roosevelt,TX,HPSA
76874,Roosevelt,TX,HPSA
79358,Ropesville,TX,Low Income Area
78953,Rosanky,TX,Low Income Area/HPSA
79545,Roscoe,TX,HPSA
79545,Roscoe,TX,HPSA
76570,Rosebud,TX,Low Income Area/HPSA
77471,Rosenberg,TX,Low Income Area
79546,Rotan,TX,Low Income Area/HPSA
78663,Round Mountain,TX,HPSA
78954,Round Top,TX,Low Income Area/HPSA
76875,Rowena,TX,Low Income Area/HPSA
75477,Roxton,TX,Low Income Area
75189,Royse City,TX,HPSA
79547,Rule,TX,Low Income Area/HPSA
79548,Rule,TX,Low Income Area/HPSA
78151,Runge,TX,Low Income Area/HPSA
75785,Rusk,TX,Low Income Area
78881,Sabinal,TX,Low Income Area/HPSA
76264,Sadler,TX,Low Income Area/HPSA
78152,Saint Hedwig,TX,HPSA
79847,Salt Flat,TX,Low Income Area/HPSA
75478,Saltillo,TX,Low Income Area
76901,San Angelo,TX,Low Income Area
76903,San Angelo,TX,Low Income Area
76905,San Angelo,TX,Low Income Area
76909,San Angelo,TX,Low Income Area
76904,San Angelo,TX,HPSA
78201,San Antonio,TX,Low Income Area/HPSA
78202,San Antonio,TX,Low Income Area/HPSA
78203,San Antonio,TX,Low Income Area/HPSA
78204,San Antonio,TX,Low Income Area/HPSA
78205,San Antonio,TX,Low Income Area/HPSA
78207,San Antonio,TX,Low Income Area/HPSA
78210,San Antonio,TX,Low Income Area/HPSA
78211,San Antonio,TX,Low Income Area/HPSA
78212,San Antonio,TX,Low Income Area/HPSA
78214,San Antonio,TX,Low Income Area/HPSA
78219,San Antonio,TX,Low Income Area/HPSA
78220,San Antonio,TX,Low Income Area/HPSA
78221,San Antonio,TX,Low Income Area/HPSA
78222,San Antonio,TX,Low Income Area/HPSA
78223,San Antonio,TX,Low Income Area/HPSA
78224,San Antonio,TX,Low Income Area/HPSA
78225,San Antonio,TX,Low Income Area/HPSA
78226,San Antonio,TX,Low Income Area/HPSA
78227,San Antonio,TX,Low Income Area/HPSA
78228,San Antonio,TX,Low Income Area/HPSA
78235,San Antonio,TX,Low Income Area/HPSA
78236,San Antonio,TX,Low Income Area/HPSA
78237,San Antonio,TX,Low Income Area/HPSA
78242,San Antonio,TX,Low Income Area/HPSA
78252,San Antonio,TX,Low Income Area/HPSA
78264,San Antonio,TX,Low Income Area/HPSA
78208,San Antonio,TX,Low Income Area
78213,San Antonio,TX,Low Income Area
78215,San Antonio,TX,Low Income Area
78216,San Antonio,TX,Low Income Area
78217,San Antonio,TX,Low Income Area
78218,San Antonio,TX,Low Income Area
78229,San Antonio,TX,Low Income Area
78234,San Antonio,TX,Low Income Area
78238,San Antonio,TX,Low Income Area
78239,San Antonio,TX,Low Income Area
78244,San Antonio,TX,Low Income Area
78245,San Antonio,TX,Low Income Area
78249,San Antonio,TX,Low Income Area
78263,San Antonio,TX,Low Income Area
78253,San Antonio,TX,HPSA
75972,San Augustine,TX,Low Income Area/HPSA
78586,San Benito,TX,Low Income Area
78384,San Diego,TX,Low Income Area/HPSA
79849,San Elizario,TX,Low Income Area/HPSA
78588,San Isidro,TX,Low Income Area/HPSA
78589,San Juan,TX,Low Income Area
78666,San Marcos,TX,Low Income Area/HPSA
78590,San Perlita,TX,Low Income Area/HPSA
76877,San Saba,TX,Low Income Area/HPSA
78067,San Ygnacio,TX,Low Income Area/HPSA
78383,Sandia,TX,Low Income Area/HPSA
76878,Santa Anna,TX,Low Income Area/HPSA
78591,Santa Elena,TX,Low Income Area/HPSA
78593,Santa Rosa,TX,Low Income Area
76472,Santo,TX,HPSA
77585,Saratoga,TX,Low Income Area/HPSA
78385,Sarita,TX,Low Income Area/HPSA
75479,Savoy,TX,Low Income Area/HPSA
78154,Schertz,TX,HPSA
78956,Schulenburg,TX,Low Income Area/HPSA
76379,Scotland,TX,Low Income Area/HPSA
75480,Scroggins,TX,HPSA
77983,Seadrift,TX,Low Income Area
75159,Seagoville,TX,Low Income Area/HPSA
79359,Seagraves,TX,Low Income Area/HPSA
77474,Sealy,TX,Low Income Area/HPSA
78594,Sebastian,TX,Low Income Area/HPSA
78155,Seguin,TX,Low Income Area/HPSA
75689,Selman City,TX,Low Income Area/HPSA
79360,Seminole,TX,Low Income Area/HPSA
76380,Seymour,TX,Low Income Area/HPSA
79363,Shallowater,TX,Low Income Area
79079,Shamrock,TX,Low Income Area
79781,Sheffield,TX,Low Income Area/HPSA
75973,Shelbyville,TX,Low Income Area/HPSA
77371,Shepherd,TX,Low Income Area/HPSA
76311,Sheppard AFB,TX,Low Income Area/HPSA
75090,Sherman,TX,Low Income Area/HPSA
75092,Sherman,TX,Low Income Area/HPSA
76474,Sidney,TX,Low Income Area
79851,Sierra Blanca,TX,Low Income Area/HPSA
77656,Silsbee,TX,Low Income Area
76949,Silver,TX,Low Income Area/HPSA
79257,Silverton,TX,Low Income Area/HPSA
75574,Simms,TX,Low Income Area
78387,Sinton,TX,Low Income Area
79080,Skellytown,TX,HPSA
78389,Skidmore,TX,Low Income Area/HPSA
79364,Slaton,TX,Low Income Area
78159,Smiley,TX,Low Income Area/HPSA
78957,Smithville,TX,Low Income Area/HPSA
79549,Snyder,TX,Low Income Area/HPSA
78069,Somerset,TX,Low Income Area/HPSA
77879,Somerville,TX,Low Income Area/HPSA
76950,Sonora,TX,Low Income Area/HPSA
77587,South Houston,TX,Low Income Area/HPSA
79081,Spearman,TX,Low Income Area/HPSA
78669,Spicewood,TX,HPSA
78669,Spicewood,TX,HPSA
78669,Spicewood,TX,HPSA
77372,Splendora,TX,Low Income Area/HPSA
78070,Spring Branch,TX,HPSA
79082,Springlake,TX,Low Income Area/HPSA
76082,Springtown,TX,Low Income Area/HPSA
79370,Spur,TX,Low Income Area/HPSA
77660,Spurger,TX,Low Income Area/HPSA
77477,Stafford,TX,Low Income Area
79553,Stamford,TX,Low Income Area/HPSA
79782,Stanton,TX,Low Income Area
76880,Star,TX,Low Income Area/HPSA
76401,Stephenville,TX,Low Income Area
76402,Stephenville,TX,Low Income Area
76951,Sterling City,TX,Low Income Area/HPSA
79083,Stinnett,TX,HPSA
78160,Stockdale,TX,Low Income Area/HPSA
79084,Stratford,TX,Low Income Area/HPSA
76475,Strawn,TX,HPSA
75859,Streetman,TX,Low Income Area/HPSA
79371,Sudan,TX,Low Income Area/HPSA
78595,Sullivan City,TX,Low Income Area
75481,Sulphur Bluff,TX,Low Income Area
75482,Sulphur Springs,TX,Low Income Area
79085,Summerfield,TX,HPSA
75486,Sumner,TX,Low Income Area
79086,Sunray,TX,Low Income Area/HPSA
76270,Sunset,TX,Low Income Area/HPSA
78161,Sutherland Springs,TX,HPSA
79556,Sweetwater,TX,Low Income Area/HPSA
79560,Sylvester,TX,Low Income Area/HPSA
78390,Taft,TX,Low Income Area
79373,Tahoka,TX,Low Income Area/HPSA
75487,Talco,TX,Low Income Area/HPSA
76882,Talpa,TX,Low Income Area/HPSA
78883,Tarpley,TX,Low Income Area/HPSA
79783,Tarzan,TX,Low Income Area
75691,Tatum,TX,HPSA
75691,Tatum,TX,HPSA
76574,Taylor,TX,Low Income Area
75860,Teague,TX,Low Income Area/HPSA
76883,Telegraph,TX,HPSA
75488,Telephone,TX,HPSA
79259,Tell,TX,Low Income Area/HPSA
76501,Temple,TX,Low Income Area/HPSA
76504,Temple,TX,Low Income Area
75974,Tenaha,TX,Low Income Area/HPSA
75861,Tennessee Colony,TX,HPSA
79852,Terlingua,TX,HPSA
75160,Terrell,TX,Low Income Area/HPSA
75161,Terrell,TX,Low Income Area
75501,Texarkana,TX,Low Income Area
77590,Texas City,TX,Low Income Area
77591,Texas City,TX,Low Income Area
79087,Texline,TX,Low Income Area/HPSA
76577,Thorndale,TX,Low Income Area/HPSA
76687,Thornton,TX,Low Income Area
78071,Three Rivers,TX,HPSA
76483,Throckmorton,TX,Low Income Area/HPSA
78072,Tilden,TX,HPSA
75975,Timpson,TX,Low Income Area/HPSA
76271,Tioga,TX,HPSA
77990,Tivoli,TX,Low Income Area/HPSA
79376,Tokio,TX,Low Income Area/HPSA
76476,Tolar,TX,Low Income Area
78672,Tow,TX,Low Income Area
79561,Trent,TX,Low Income Area
75490,Trenton,TX,HPSA
75163,Trinidad,TX,Low Income Area/HPSA
75862,Trinity,TX,Low Income Area/HPSA
75789,Troup,TX,Low Income Area
79088,Tulia,TX,Low Income Area/HPSA
79261,Turkey,TX,Low Income Area/HPSA
79563,Tye,TX,Low Income Area
75701,Tyler,TX,Low Income Area
75702,Tyler,TX,Low Income Area
75704,Tyler,TX,Low Income Area
75705,Tyler,TX,Low Income Area
75706,Tyler,TX,Low Income Area
75707,Tyler,TX,Low Income Area
75708,Tyler,TX,Low Income Area
75709,Tyler,TX,Low Income Area
75798,Tyler,TX,Low Income Area
75799,Tyler,TX,Low Income Area
78391,Tynan,TX,Low Income Area/HPSA
78148,Universal City,TX,Low Income Area
78884,Utopia,TX,Low Income Area/HPSA
78801,Uvalde,TX,Low Income Area/HPSA
79854,Valentine,TX,Low Income Area/HPSA
76884,Valera,TX,Low Income Area/HPSA
76689,Valley Mills,TX,Low Income Area/HPSA
76885,Valley Spring,TX,Low Income Area
75790,Van,TX,Low Income Area/HPSA
75495,Van Alstyne,TX,HPSA
79855,Van Horn,TX,Low Income Area/HPSA
77482,Van Vleck,TX,Low Income Area
78885,Vanderpool,TX,Low Income Area/HPSA
79092,Vega,TX,Low Income Area/HPSA
76084,Venus,TX,Low Income Area
76384,Vernon,TX,Low Income Area/HPSA
77905,Victoria,TX,Low Income Area/HPSA
77901,Victoria,TX,Low Income Area
77662,Vidor,TX,Low Income Area/HPSA
76887,Voca,TX,Low Income Area/HPSA
78073,Von Ormy,TX,Low Income Area/HPSA
76888,Voss,TX,Low Income Area/HPSA
76701,Waco,TX,Low Income Area
76704,Waco,TX,Low Income Area
76705,Waco,TX,Low Income Area
76706,Waco,TX,Low Income Area
76707,Waco,TX,Low Income Area
76708,Waco,TX,Low Income Area
76710,Waco,TX,Low Income Area
76711,Waco,TX,Low Income Area
78959,Waelder,TX,Low Income Area/HPSA
77484,Waller,TX,Low Income Area/HPSA
77485,Wallis,TX,Low Income Area/HPSA
77597,Wallisville,TX,Low Income Area/HPSA
76690,Walnut Springs,TX,Low Income Area/HPSA
78074,Waring,TX,Low Income Area
77664,Warren,TX,Low Income Area/HPSA
77880,Washington,TX,Low Income Area/HPSA
75692,Waskom,TX,Low Income Area/HPSA
75165,Waxahachie,TX,Low Income Area
79094,Wayside,TX,HPSA
76085,Weatherford,TX,Low Income Area
76086,Weatherford,TX,Low Income Area
77598,Webster,TX,Low Income Area
78962,Weimar,TX,Low Income Area/HPSA
76388,Weinert,TX,Low Income Area/HPSA
79377,Welch,TX,Low Income Area/HPSA
79095,Wellington,TX,Low Income Area/HPSA
75976,Wells,TX,Low Income Area
78596,Weslaco,TX,Low Income Area
76691,West,TX,Low Income Area
77486,West Columbia,TX,Low Income Area
78963,West Point,TX,HPSA
79565,Westbrook,TX,Low Income Area/HPSA
77994,Westhoff,TX,Low Income Area
77488,Wharton,TX,Low Income Area/HPSA
79096,Wheeler,TX,Low Income Area
79097,White Deer,TX,HPSA
75693,White Oak,TX,Low Income Area
79379,Whiteface,TX,Low Income Area
76273,Whitesboro,TX,Low Income Area/HPSA
75491,Whitewright,TX,HPSA
75491,Whitewright,TX,HPSA
76692,Whitney,TX,Low Income Area/HPSA
78075,Whitsett,TX,HPSA
76301,Wichita Falls,TX,Low Income Area/HPSA
76302,Wichita Falls,TX,Low Income Area/HPSA
76305,Wichita Falls,TX,Low Income Area/HPSA
76306,Wichita Falls,TX,Low Income Area/HPSA
76308,Wichita Falls,TX,Low Income Area/HPSA
76309,Wichita Falls,TX,Low Income Area/HPSA
76310,Wichita Falls,TX,HPSA
76310,Wichita Falls,TX,HPSA
76310,Wichita Falls,TX,HPSA
75977,Wiergate,TX,Low Income Area/HPSA
79098,Wildorado,TX,Low Income Area/HPSA
77378,Willis,TX,Low Income Area/HPSA
77318,Willis,TX,HPSA
77318,Willis,TX,HPSA
75169,Wills Point,TX,Low Income Area/HPSA
75172,Wilmer,TX,Low Income Area
79381,Wilson,TX,Low Income Area/HPSA
78676,Wimberley,TX,HPSA
78676,Wimberley,TX,HPSA
75492,Windom,TX,Low Income Area/HPSA
76389,Windthorst,TX,Low Income Area/HPSA
75493,Winfield,TX,Low Income Area/HPSA
79566,Wingate,TX,HPSA
79789,Wink,TX,Low Income Area/HPSA
77665,Winnie,TX,HPSA
75494,Winnsboro,TX,Low Income Area/HPSA
79567,Winters,TX,Low Income Area/HPSA
75496,Wolfe City,TX,Low Income Area/HPSA
78393,Woodsboro,TX,Low Income Area/HPSA
76491,Woodson,TX,Low Income Area/HPSA
75979,Woodville,TX,Low Income Area/HPSA
76693,Wortham,TX,Low Income Area/HPSA
78677,Wrightsboro,TX,Low Income Area/HPSA
78886,Yancey,TX,Low Income Area/HPSA
75497,Yantis,TX,Low Income Area
77995,Yoakum,TX,Low Income Area
78164,Yorktown,TX,Low Income Area
78076,Zapata,TX,Low Income Area/HPSA
75980,Zavalla,TX,Low Income Area/HPSA
76890,Zephyr,TX,Low Income Area/HPSA
84004,Alpine,UT,HPSA
84001,Altamont,UT,HPSA
84710,Alton,UT,Low Income Area/HPSA
84003,American Fork,UT,HPSA
84510,Aneth,UT,Low Income Area/HPSA
84712,Antimony,UT,Low Income Area/HPSA
84621,Axtell,UT,Low Income Area/HPSA
84713,Beaver,UT,Low Income Area/HPSA
84714,Beryl,UT,Low Income Area/HPSA
84511,Blanding,UT,Low Income Area
84007,Bluebell,UT,HPSA
84716,Boulder,UT,Low Income Area/HPSA
84719,Brian Head,UT,Low Income Area/HPSA
84720,Cedar City,UT,Low Income Area/HPSA
84721,Cedar City,UT,Low Income Area/HPSA
84013,Cedar Valley,UT,HPSA
84622,Centerfield,UT,Low Income Area/HPSA
84722,Central,UT,Low Income Area/HPSA
84305,Clarkston,UT,HPSA
84015,Clearfield,UT,HPSA
84307,Corinne,UT,Low Income Area
84308,Cornish,UT,HPSA
84783,Dammeron Valley,UT,Low Income Area/HPSA
84624,Delta,UT,Low Income Area/HPSA
84020,Draper,UT,HPSA
84021,Duchesne,UT,Low Income Area/HPSA
84022,Dugway,UT,Low Income Area/HPSA
84023,Dutch John,UT,Low Income Area/HPSA
84005,Eagle Mountain,UT,Low Income Area/HPSA
84520,East Carbon,UT,Low Income Area/HPSA
84627,Ephraim,UT,Low Income Area/HPSA
84726,Escalante,UT,Low Income Area/HPSA
84628,Eureka,UT,Low Income Area/HPSA
84629,Fairview,UT,Low Income Area/HPSA
84630,Fayette,UT,Low Income Area/HPSA
84523,Ferron,UT,Low Income Area/HPSA
84631,Fillmore,UT,Low Income Area/HPSA
84026,Fort Duchesne,UT,Low Income Area/HPSA
84028,Garden City,UT,Low Income Area/HPSA
84728,Garrison,UT,Low Income Area/HPSA
84729,Glendale,UT,Low Income Area/HPSA
84029,Grantsville,UT,HPSA
84525,Green River,UT,Low Income Area/HPSA
84731,Greenville,UT,Low Income Area/HPSA
84313,Grouse Creek,UT,Low Income Area
84634,Gunnison,UT,Low Income Area/HPSA
84734,Hanksville,UT,Low Income Area/HPSA
84031,Hanna,UT,Low Income Area/HPSA
84032,Heber City,UT,HPSA
84056,Hill AFB,UT,Low Income Area/HPSA
84635,Hinckley,UT,Low Income Area/HPSA
84533,Hite,UT,Low Income Area
84314,Honeyville,UT,Low Income Area
84528,Huntington,UT,Low Income Area/HPSA
84737,Hurricane,UT,Low Income Area/HPSA
84318,Hyde Park,UT,HPSA
84319,Hyrum,UT,Low Income Area/HPSA
84738,Ivins,UT,Low Income Area/HPSA
84035,Jensen,UT,HPSA
84739,Joseph,UT,Low Income Area/HPSA
84036,Kamas,UT,Low Income Area
84741,Kanab,UT,HPSA
84743,Kingston,UT,Low Income Area/HPSA
84745,La Verkin,UT,Low Income Area/HPSA
84038,Laketown,UT,Low Income Area/HPSA
84039,Lapoint,UT,Low Income Area/HPSA
84041,Layton,UT,HPSA
84043,Lehi,UT,HPSA
84320,Lewiston,UT,Low Income Area/HPSA
84042,Lindon,UT,HPSA
84747,Loa,UT,Low Income Area
84321,Logan,UT,Low Income Area/HPSA
84322,Logan,UT,Low Income Area/HPSA
84341,Logan,UT,Low Income Area/HPSA
84044,Magna,UT,Low Income Area/HPSA
84046,Manila,UT,Low Income Area/HPSA
84642,Manti,UT,Low Income Area/HPSA
84324,Mantua,UT,Low Income Area
84664,Mapleton,UT,HPSA
